 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
7480,2021,JUNIO,6/19/2021,DOMINGO,22:40:00,ESTRELLAMIENTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,MIRASUR,AVENIDA,CIRCUITO SUCHIATE,"25.795135, -100.340785",PARTICULARES
7876,2021,JUNIO,6/20/2021,DOMINGO,6:30:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,SAN MARCOS,CALLE,CTO HECTOR BENAVIDES,"25.801866, -100.408076",PARTICULARES
7977,2021,JUNIO,6/20/2021,DOMINGO,18:30:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,VILLAS DE SAN FRANCISCO,CALLE,CALLE NUEVA,"25.818238, -100.358167",MUNICIPALES
7877,2021,JUNIO,6/20/2021,DOMINGO,23:10:00,REVERSA,EN TRAMITE,PLANTA DE RADIO,COLONIA,SAN MARTIN,CALLE,CAMINO REAL,"25.795647, -100.381297",PARTICULARES
7895,2021,JUNIO,6/20/2021,DOMINGO,23:43:00,ALCANCE CON PROYECCION,FINIQUITADO,PLANTA DE RADIO,COLONIA,VALLE DEL CANADA,SD,AV. SENDERO,"25.767945, -100.291676",PARTICULARES
7970,2021,JUNIO,6/21/2021,LUNES,3:13:00,ESTRELLAMIENTO Y VOLCADURA,EN TRAMITE,PLANTA DE RADIO,COLONIA,ANAHUAC CAMPOAMOR,CARRETERA,CARRETERA LAREDO,"25.788956, -100.282691",MUNICIPALES Y PARTICULARES
7768,2021,JUNIO,6/21/2021,LUNES,18:20:00,CAIDA DE CABLES,FINIQUITADO,PLANTA DE RADIO,COLONIA,EX HACIENDA EL CANADA,CALLE,MIGUEL HIDALGO Y COSTILLA,"25.78346, -100.290447",PARTICULARES
8058,2021,JUNIO,6/21/2021,LUNES,19:00:00,FRONTAL,EN TRAMITE,PLANTA DE RADIO,COLONIA,PRIV. CAMINO REAL II,AVENIDA,CONSTITUCION,"25.842237, -100.403605",CODE
8036,2021,JUNIO,6/22/2021,MARTES,11:30:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,BOSQUES DE ESCOBEDO,AVENIDA,AV. RAUL SALINAS,"25.801035, -100.339755",PARTICULARES
7924,2021,JUNIO,6/22/2021,MARTES,18:33:00,DERRIBAMIENTO DE CABLES,FINIQUITADO,PLANTA DE RADIO,COLONIA,PARQUE INDUSTRIAL ESCOBEDO,AVENIDA,PASO CUCHARAS,"25.812047, -100.348558",PARTICULARES
7887,2021,JUNIO,6/22/2021,MARTES,20:49:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,DESARROLLO URBANO EL CANADA,CALLE,ESTACIONAMIENTO SORIANA SENDERO,"25.766927, -100.302378",PARTICULARES
7888,2021,JUNIO,6/23/2021,MIERCOLES,1:03:00,CAIDA DE BACHE,EN TRAMITE,PLANTA DE RADIO,COLONIA,SOCRATES RIZO,CARRETERA,CARRETERA COLOMBIA,"25.82507, -100.299901",PARTICULARES
7927,2021,JUNIO,6/23/2021,MIERCOLES,20:30:00,MOVIL DEL VEHICULO,FINIQUITADO,PLANTA DE RADIO,COLONIA,LAZARO CARDENAS,CARRETERA,CARRETERA COLOMBIA,"25.82507, -100.299901",PARTICULARES
8071,2021,JUNIO,6/23/2021,MIERCOLES,23:08:00,ATROPELLO,FINIQUITADO,PLANTA DE RADIO,COLONIA,ALIANZA REAL,AVENIDA,AV. REVOLUCION,"25.850637, -100.388253",PARTICULARES
7777,2021,JUNIO,6/24/2021,JUEVES,10:30:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,JARDINES DE ESCOBEDO,CALLE,NICOLAS BRAVO,"25.807315, -100.330116",PARTICULARES
7778,2021,JUNIO,6/24/2021,JUEVES,13:25:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,LOS ELIZONDO,BOULEVARD,AV. JUAREZ,"25.789124, -100.304152",PARTICULARES
8065,2021,JUNIO,6/25/2021,VIERNES,10:09:00,ALCANCE CON PROYECCION Y ATROPELLO,FINIQUITADO,PLANTA DE RADIO,COLONIA,VALLE DEL CANADA,CARRETERA,CARRETERA A LAREDO,"25.768838, -100.291223",PARTICULAR
7917,2021,JUNIO,6/26/2021,SABADO,0:00:00,ESTRELLAMIENTO CON HUIDA,EN TRAMITE,PLANTA DE RADIO,COLONIA,CELESTINO GASCA,AVENIDA,MORELOS,"25.769211, -100.319223",PARTICULAR
8067,2021,JUNIO,6/27/2021,DOMINGO,1:28:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,FERNANDO AMILPA,CALLE,CARRETERA LAREDO,"25.810721, -100.271715",PARTICULARES
7797,2021,JUNIO,6/27/2021,DOMINGO,3:00:00,ESTRELLAMIENTO Y PROYECCION,EN TRAMITE,PLANTA DE RADIO,COLONIA,ROBLE NUEVO,CALLE,VILLAS DE CUBA,"25.784671, -100.310854",PARTICULARES
7779,2021,JUNIO,6/27/2021,DOMINGO,17:50:00,ALCANCE,EN TRAMITE,PLANTA DE RADIO,COLONIA,MIRAVISTA,BOULEVARD,PASEO DE LA AMISTAD,"25.807431, -100.313839",PARTICULARES
8002,2021,JUNIO,6/27/2021,DOMINGO,22:54:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,PRIVADAS DE ANAHUAC,AVENIDA,AV. REPUBLICA MEXICANA,"25.770286, -100.272283",PARTICULARES
8012,2021,JUNIO,6/28/2021,LUNES,11:05:00,ESTRELLAMIENTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,LAZARO CARDENAS,CALLE,JUAN ZUAZUA,"25.792816, -100.29852",PARTICULARES
7996,2021,JUNIO,6/28/2021,LUNES,14:07:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,LADERAS DE SAN MIGUEL,AVENIDA,AV. CONSTITUCION,"25.840637, -100.407324",PARTICULARES
8262,2021,JUNIO,6/28/2021,LUNES,17:45:00,DE REVERSA,FINIQUITADO,PLANTA DE RADIO,COLONIA,JARDINES DE ESCOBEDO,AVENIDA,ALFONSO CESAR AYALA,"25.804786, -100.330337",PARTICULARES
8040,2021,JUNIO,6/29/2021,MARTES,11:35:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,CELESTINO GASCA,AVENIDA,AV. RAUL SALINAS,"25.775653, -100.317591",PARTICULARES
7911,2021,JUNIO,6/29/2021,MARTES,13:16:00,CHOQUE DIVERSO SALIDA DEL ARROYO DE CIRCULACION,FINIQUITADO,PLANTA DE RADIO,COLONIA,NUEVA CASTILLA,CARRETERA,CARRETERA LAREDO,"25.814947, -100.269175",PARTICULARES
8003,2021,JUNIO,6/29/2021,MARTES,21:34:00,ESTRALLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,HACIENDA LOS CANTU,CALLE,CAMINO REAL DON RODOLFO,"25.772559, -100.268878",PARTICULARES
8004,2021,JUNIO,6/30/2021,MIERCOLES,7:34:00,ESTRELLAMIENTO,FINIQUITO,PLANTA DE RADIO,COLONIA,PUERTA DE ANAHUAC,CARRETERA,CARRETERA LAREDO,"25.791738, -100.281341",ESTADO
8099,2021,JUNIO,6/30/2021,MIERCOLES,9:00:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,BALCONES DE ANAHUAC,CALLE,SAN SERGIO,"25.766413, -100.321845",PARTICULARES
7897,2021,JUNIO,6/30/2021,MIERCOLES,9:20:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,JARDINES DEL CANADA,BOULEVARD,AV. JUAREZ,"25.792596, -100.307294",PARTICULARES
7980,2021,JUNIO,6/30/2021,MIERCOLES,15:25:00,ESTRELLAMIENTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,PARQUE INDUSTRIAL,CALLE,DEL ACERO,"25.80724, -100.351254",PARTICULARES
7898,2021,JUNIO,6/30/2021,MIERCOLES,15:35:00,CAIDA EN BACHE,EN TRAMITE,PLANTA DE RADIO,COLONIA,VILLAS DE MIRASUR,BOULEVARD,AV. UNION,"25.796011, -100.343952",PARTICULARES
7995,2021,JUNIO,6/30/2021,MIERCOLES,17:20:00,CRUCERO,EN TRAMIE,PLANTA DE RADIO,COLONIA,LAS ENCINAS,AVENIDA,AV. JUAREZ,"25.798084, -100.31208",MUNICIPALES
8277,2021,JUNIO,6/20/2021,MIERCOLES,20:03:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,PASO CUCHARAS,CARRETERA,LIBRAMIENTO NOROESTE,"25.817504, -100.347423",PARTICULARES
