 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
1099,2021,OCTUBRE,10/15/2021,VIERNES,7:13:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,ARTURO B DE LA GARZA,"25.64241066114864, -100.0913118445342",
1112,2021,OCTUBRE,10/16/2021,SABADO,16:24:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,COLINAS DEL SOL,CRUCERO,COLINAS DEL SOL,"25.67044811286315, -100.12537183104067",
1108,2021,OCTUBRE,10/16/2021,SABADO,12:31:00,ATROPELLO,PENDIENTE,CENTRAL DE RADIO,COLONIA,VILLAS DE SAN JUAN,CRUCERO,FLOR DE LOTO,"25.64929955667919, -100.07809403104102",
1105,2021,OCTUBRE,10/16/2021,SABADO,6:14:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PORTAL DE SAN ROQUE,CRUCERO,SAN ROQUE,"25.652613611813287, -100.13973927336974",
1114,2021,OCTUBRE,10/17/2021,DOMINGO,8:17:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VILLAS DE SAN JUAN,CRUCERO,PASEO DE SAN JUAN,"25.64984548474234, -100.07229487336969",
1113,2021,OCTUBRE,10/17/2021,DOMINGO,6:38:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,VALLE REAL,CRUCERO,VALLE REAL,"25.60983705709144, -100.16148927337044",
1120,2021,OCTUBRE,10/18/2021,LUNES,20:32:00,LATERAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,PASEO EL SABINAL,CRUCERO,ARTURO B DE LA GARZA,"25.652578568638493, -100.1104980463836",
154,2021,OCTUBRE,10/18/2021,LUNES,7:15:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,A LAS ESPINAS,CRUCERO,CAMINO A SAN ROQUE,"25.602891335998372, -100.1778056022062",
1126,2021,OCTUBRE,10/20/2021,MIERCOLES,22:45:00,SALIDA DE CAMINO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SIERRA VISTA,CRUCERO,ELOY CAVAZOS,"25.642291105617858, -100.16101073104117",
1127,2021,OCTUBRE,10/21/2021,JUEVES,18:30:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,FUENTES DE JUAREZ,CRUCERO,DE LAS FUENTE,"25.643752416126482, -100.10437183104115",
1128,2021,OCTUBRE,10/22/2021,VIERNES,14:45:00,LATERAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,SIERRA VISTA,CRUCERO,ELOY CAVAZOS,"25.6422620890481, -100.16102145987684",
1132,2021,OCTUBRE,10/24/2021,DOMINGO,20:02:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS LOMAS,CRUCERO,COLINAS DE LA MORENA,"25.62791912383024, -100.09577145987707",
1135,2021,OCTUBRE,10/24/2021,DOMINGO,17:42:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOS COMETAS,CRUCERO,LAS TORRES,"25.61315100556546, -100.15127145987732",
1137,2021,OCTUBRE,10/25/2021,LUNES,10:24:00,CRUCERO,PENDIENTE,CENTRAL DE RADIO,COLONIA,ARCADIA,CRUCERO,OLIMPICO,"25.610762106920166, -100.18059403104174",
1139,2021,OCTUBRE,10/25/2021,LUNES,21:49:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PORTAL DE JUAREZ,CRUCERO,SAN MATEO,"25.63009793505871, -100.10017108871271",
1136,2021,OCTUBRE,10/25/2021,LUNES,3:37:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,AMERICA UNIDA,CRUCERO,SAN ROQUE,"25.649077356823245, -100.14384403104107",
1142,2021,OCTUBRE,10/26/2021,MARTES,7:10:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN ANTONIO,CRUCERO,CARR REYNOSA,"25.623096721175212, -100.0644551310415",
1143,2021,OCTUBRE,10/26/2021,MARTES,12:39:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE DE CONDESA,CRUCERO,ELOY CAVAZOS,"25.618541124865867, -100.10675438871293",
1152,2021,OCTUBRE,10/27/2021,MIERCOLES,23:32:00,CRUCERO,PENDIENTE,CENTRAL DE RADIO,COLONIA,LOS CANTAROS,CRUCERO,ELOY CAVAZOS,"25.626085824722, -100.1202607310415",
1149,2021,OCTUBRE,10/27/2021,MIERCOLES,15:44:00,CRUCERO,PENDIENTE,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,TEOFILO SALINAS,"25.643521760427838, -100.0876988887125",
1154,2021,OCTUBRE,10/28/2021,JUEVES,10:41:00,FRONTAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,SIERRA VISTA,CRUCERO,ELOY CAVAZOS,"25.642291105617858, -100.16101073104117",
1162,2021,OCTUBRE,10/30/2021,SABADO,9:23:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,VALLE DE JUAREZ,CRUCERO,ELOY CAVAZOS,"25.64005923505033, -100.15279291754814",
1165,2021,OCTUBRE,10/31/2021,DOMINGO,15:41:00,SALIDA DE CAMINO,PENDIENTE,CENTRAL DE RADIO,COLONIA,FRANCISCO NARANJO,CRUCERO,SAN MATEO,"25.639216263220785, -100.09488255987684",
1301,2021,DICIEMBRE,12/9/2021,JUEVES,8:46:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CRUCERO,ACUEDUCTO,"25.623235621062715, -100.17247658871278",
1341,2021,DICIEMBRE,12/19/2021,DOMINGO,3:44:00,SALIDA DE CAMINO,PENDIENTE,CENTRAL DE RADIO,COLONIA,HEROES DE NACOZARI,CRUCERO,ACUEDUCTO,"25.638974718451706, -100.18033778871256",
1331,2021,DICIEMBRE,12/17/2021,VIERNES,12:45:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,FOMERREY,CRUCERO,ARTURO B  DE LA GARZA,"25.652021754912575, -100.10689963104102",
180,2021,DICIEMBRE,12/17/2021,VIERNES,23:00:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,EL SABINAL,CRUCERO,ARTURO B  DE LA GARZA,"25.6525398832124, -100.11046585987664",
183,2021,DICIEMBRE,12/22/2021,MIERCOLES,15:19:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,ARTURO B  DE LA GARZA,"25.640892634442235, -100.08923927336993",
1371,2021,DICIEMBRE,12/26/2021,DOMINGO,10:57:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,ARTURO B  DE LA GARZA,"25.650142627690947, -100.10217108871234",
1388,2021,DICIEMBRE,12/31/2021,VIERNES,11:50:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,ARTURO B  DE LA GARZA,"25.646466258517524, -100.09712183104106",
1361,2021,DICIEMBRE,12/24/2021,VIERNES,9:40:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOS PUERTOS,CRUCERO,BAHIA CENTRAL,"25.691707765514995, -100.10992743104028",
1312,2021,DICIEMBRE,12/12/2021,DOMINGO,5:07:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CRUCERO,CAMINO A LAS ESPINAS,"25.613549579861957, -100.17432071754865",
1343,2021,DICIEMBRE,12/19/2021,DOMINGO,2:21:00,SALIDA DE CAMINO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN JOSE,CRUCERO,CARR REYNOSA,"25.638030218911222, -100.0852670733699",
189,2021,DICIEMBRE,12/26/2021,DOMINGO,5:03:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,COLINAS DE SAN JUAN,CRUCERO,COLINAS DE LA MORENA,"25.634567693415523, -100.08804925987694",
190,2021,DICIEMBRE,12/30/2021,JUEVES,18:32:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,TERRANOVA,CRUCERO,EL SABINAL,"25.66106889038761, -100.10875438871211",
1282,2021,DICIEMBRE,12/2/2021,JUEVES,6:32:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOS CANTAROS,CRUCERO,ELOY CAVAZOS,"25.62609549822317, -100.12029291754845",
1302,2021,DICIEMBRE,12/9/2021,JUEVES,10:03:00,LATERAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,SAN FRANCISCO,CRUCERO,ELOY CAVAZOS,"25.627466270840987, -100.12226073104145",
1314,2021,DICIEMBRE,12/12/2021,DOMINGO,20:54:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL SEMINARIO,CRUCERO,ELOY CAVAZOS,"25.624485620049782, -100.11807071754845",
1332,2021,DICIEMBRE,12/17/2021,VIERNES,20:43:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL SEMINARIO,CRUCERO,ELOY CAVAZOS,"25.624456599152808, -100.1180770598771",
1350,2021,DICIEMBRE,12/19/2021,DOMINGO,23:10:00,DIVERSO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SIERRA VISTA,CRUCERO,ELOY CAVAZOS,"25.64305923286105, -100.1641389022055",
1385,2021,DICIEMBRE,12/30/2021,JUEVES,21:00:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,EX HDA EL ROSARIO,CRUCERO,ELOY CAVAZOS,"25.644802091560603, -100.17080364638372",
1308,2021,DICIEMBRE,12/11/2021,SABADO,4:13:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,FUENTE DE JUAREZ,CRUCERO,FUENTE PERSA,"25.64276340523495, -100.10765597336987",
1332,2021,DICIEMBRE,12/18/2021,SABADO,0:00:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOS PUERTOS,CRUCERO,JUAREZ APODACA,"25.67940096795024, -100.11216670220487",
1378,2021,DICIEMBRE,12/27/2021,LUNES,21:00:00,FRONTAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,LOS PUERTOS,CRUCERO,JUAREZ APODACA,"25.678605137652838, -100.11001073104056",
1328,2021,DICIEMBRE,12/16/2021,JUEVES,22:57:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,LOS COMETAS,CRUCERO,LAS TORRES,"25.61367290139141, -100.15060475987733",
1360,2021,DICIEMBRE,12/24/2021,VIERNES,10:17:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PASEO DEL PRADO,CRUCERO,LAS TORRES,"25.65175241223247, -100.11342743104102",
1336,2021,DICIEMBRE,12/18/2021,SABADO,8:03:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOMAS DE CORDOBA,CRUCERO,PABLO LIVAS,"25.646706586524697, -100.12353218871233",
1380,2021,DICIEMBRE,12/28/2021,MARTES,18:31:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,INDEPENDIENTES,CRUCERO,PABLO LIVAS,"25.649613613273665, -100.16325438871233",
1319,2021,DICIEMBRE,12/14/2021,MARTES,19:05:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN FRANCISCO,CRUCERO,SAN ANTONIO,"25.625308025100253, -100.12464963104145",
1375,2021,DICIEMBRE,12/27/2021,LUNES,8:25:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL SEMINARIO,CRUCERO,SAN JUAN PABLO,"25.620410675415062, -100.12342743104148",
1363,2021,DICIEMBRE,12/24/2021,VIERNES,13:25:00,CRUCERO,PENDIENTE,CENTRAL DE RADIO,COLONIA,LOS HUERTOS,CRUCERO,SAN MATEO,"25.625595498506755, -100.1026774310415",
1339,2021,DICIEMBRE,12/19/2021,DOMINGO,0:38:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MONTE VERDE,CRUCERO,SAN ROQUE,"25.64603143069185, -100.14717743104116",
1352,2021,DICIEMBRE,12/21/2021,MARTES,12:12:00,ATROPELLO,PENDIENTE,CENTRAL DE RADIO,COLONIA,SANTA ISABEL,CRUCERO,SANTA ISABEL,"25.686345464002198, -100.08374365987605",
1383,2021,DICIEMBRE,12/29/2021,MIERCOLES,23:04:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LOMAS DE LOS NARANJOS,CRUCERO,SANTOS GALVAN OLVERA,"25.62387452054496, -100.16989963104146",
1345,2021,DICIEMBRE,12/19/2021,DOMINGO,10:45:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,JARDINES DE LA SILLA,CRUCERO,SAUCE,"25.63407858513784, -100.18771585987689",
1290,2021,DICIEMBRE,12/5/2021,DOMINGO,19:37:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MIRADOR DE SAN ANTONIO,CRUCERO,TARTAN,"25.640059235050433, -100.05971147336992",
1300,2021,DICIEMBRE,12/8/2021,MIERCOLES,21:46:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,CRUCERO,TEOFILO SALINAS,"25.651931312049598, -100.08270961754793",
1318,2021,DICIEMBRE,12/13/2021,LUNES,20:46:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,TEOFILO SALINAS,"25.64649527406518, -100.0858889022054",
182,2021,DICIEMBRE,12/21/2021,MARTES,13:34:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,CRUCERO,TEOFILO SALINAS,"25.651809226474537, -100.08272220220533",
1298,2021,DICIEMBRE,12/8/2021,MIERCOLES,13:39:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CRUCERO,VISTAS DE LA PRIMAVERA,"25.666238007738865, -100.10355560220512",
1310,2021,DICIEMBRE,12/11/2021,SABADO,14:14:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CRUCERO,VISTAS DE LA PRIMAVERA,"25.67088294266825, -100.10235475987625",
1348,2021,DICIEMBRE,12/19/2021,DOMINGO,16:48:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CRUCERO,VISTAS DE LAS FLORES,"25.660196908120767, -100.09720513104081",
955,2021,SEPTIEMBRE,9/2/2021,JUEVES,22:39:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA LUCIA,CRUCERO,ARTURO B DE LA GARZA,"25.654982484347933, -100.12325388426244",
959,2021,SEPTIEMBRE,9/3/2021,VIERNES,20:07:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,JULIO CISNEROS,"25.645178787392265, -100.0985385310411",
963,2021,SEPTIEMBRE,9/4/2021,SABADO,20:09:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,HACIENDA REAL,CRUCERO,SAN ROQUE,"25.627963730398218, -100.15456633104145",
130,2021,SEPTIEMBRE,9/4/2021,SABADO,16:29:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MIRADOR DE SAN ANTONIO,CRUCERO,PASEO SAN JUAN,"25.646863614612293, -100.0646218310411",
965,2021,SEPTIEMBRE,9/4/2021,SABADO,21:52:00,DIVERSO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE DEL VIRREY,CRUCERO,RIO SAN JUAN,"25.65472471078536, -100.14230560220528",
977,2021,SEPTIEMBRE,9/5/2021,DOMINGO,20:44:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,TERRANOVA,CRUCERO,SIERRA DE LA LAGUNA,"25.671039872702597, -100.10824365987638",
978,2021,SEPTIEMBRE,9/5/2021,DOMINGO,22:21:00,SALIDA DE CAMINO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN JOSE,CRUCERO,TEOFILO SALINAS,"25.64917164331796, -100.08430998871235",
974,2021,SEPTIEMBRE,9/5/2021,DOMINGO,17:12:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,HEROES DE NACOZARI,CRUCERO,MARIANO ESCOBEDO,"25.632096713881964, -100.18382071754836",
974,2021,SEPTIEMBRE,9/5/2021,DOMINGO,15:40:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CRUCERO,SAN MATEO,"25.625154816408752, -100.17552782644842",
984,2021,SEPTIEMBRE,9/7/2021,MARTES,21:15:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,ARTURO B DE LA GARZA,"25.644280215869625, -100.09404925987681",
983,2021,SEPTIEMBRE,9/7/2021,MARTES,16:18:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,VALLE DE JUAREZ,CRUCERO,ELOY CAVAZOS,"25.64003989030958, -100.15277145987683",
985,2021,SEPTIEMBRE,9/8/2021,MIERCOLES,12:39:00,DIVERSO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS LOMAS,CRUCERO,ARTURO B DE LA GARZA,"25.657225922519785, -100.13483330220522",
986,2021,SEPTIEMBRE,9/8/2021,MIERCOLES,18:06:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CRUCERO,VISTAS DE LA PRIMAVERA,"25.670142613086348, -100.102694402205",
134,2021,SEPTIEMBRE,9/9/2021,JUEVES,20:30:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,CRUCERO,ARTURO B DE LA GARZA,"25.659067679504755, -100.14357257336955",
992,2021,SEPTIEMBRE,9/10/2021,VIERNES,22:18:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MONTE KRISTAL,CRUCERO,SAN ROQUE,"25.622688473938577, -100.1537222022059",
988,2021,SEPTIEMBRE,9/10/2021,VIERNES,19:32:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,CRUCERO,REAL DE SAN PASCUAL,"25.6584577925062, -100.08218181754788",
997,2021,SEPTIEMBRE,9/11/2021,SABADO,23:16:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,QUINTA LAS SABINAS,CRUCERO,ARTURO B DE LA GARZA,"25.65584669462426, -100.12730998871224",
1000,2021,SEPTIEMBRE,9/12/2021,DOMINGO,7:05:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PASEO DEL PRADO,CRUCERO,ARTURO B DE LA GARZA,"25.65296746829155, -100.112566331041",
1001,2021,SEPTIEMBRE,9/12/2021,DOMINGO,14:06:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,CRUCERO,ARTURO B DE LA GARZA,"25.640891317518914, -100.08928853104116",
1005,2021,SEPTIEMBRE,9/13/2021,LUNES,9:55:00,MOVIL DE VEHICULO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SAN FRANCISCO,CRUCERO,ELOY CAVAZOS,"25.627502424032905, -100.12226707337012",
1006,2021,SEPTIEMBRE,9/13/2021,LUNES,12:35:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS LOMAS,CRUCERO,ARTURO B DE LA GARZA,"25.657216251541207, -100.13484403104087",
1009,2021,SEPTIEMBRE,9/14/2021,MARTES,20:03:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SIERRA VISTA,CRUCERO,SIERRA VISTA,"25.64303988860646, -100.16417108871245",
1013,2021,SEPTIEMBRE,9/16/2021,JUEVES,14:29:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PRADERAS DEL ORIENTE,CRUCERO,DESIERTO DE KALAHARI,"25.62484978192644, -100.09065268313633",
1014,2021,SEPTIEMBRE,9/16/2021,JUEVES,22:56:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,ANZURES,CRUCERO,MANCHESTER,"25.6909662296214, -100.11426073104032",
1012,2021,SEPTIEMBRE,9/16/2021,JUEVES,2:15:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,SANTA LUCIA,CRUCERO,ARTURO B DE LA GARZA,"25.65502053948002, -100.12325000220525",
1016,2021,SEPTIEMBRE,9/17/2021,VIERNES,8:03:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,EJIDO JUAREZ,CRUCERO,ANILLO PERIFERICO,"25.662244048277486, -100.0818547598764",
1023,2021,SEPTIEMBRE,9/18/2021,SABADO,23:29:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PASEO DEL PRADO,CRUCERO,ARTURO B DE LA GARZA,"25.652919111664588, -100.11259851754795",
1028,2021,SEPTIEMBRE,9/19/2021,DOMINGO,18:52:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,MONTE VERDE,CRUCERO,SAN ROQUE,"25.648012085783485, -100.1451325598767",
1027,2021,SEPTIEMBRE,9/19/2021,DOMINGO,14:35:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CRUCERO,VISTAS DE LA PRIMAVERA,"25.673056792763614, -100.10056633104065",
1026,2021,SEPTIEMBRE,9/19/2021,DOMINGO,4:36:00,ALCANCE,PENDIENTE,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,CRUCERO,JUAREZ APODACA,"25.673105141225225, -100.10055560220499",
1032,2021,SEPTIEMBRE,9/20/2021,LUNES,20:42:00,SALIDA DE CAMINO,PENDIENTE,CENTRAL DE RADIO,COLONIA,VALLE DE JUAREZ,CRUCERO,ELOY CAVAZOS,"25.641132961977572, -100.1570556022055",
1030,2021,SEPTIEMBRE,9/20/2021,LUNES,0:24:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,MIRADOR DEL RIO,CRUCERO,RIO SALADO,"25.671309212234107, -100.11026073104063",
1034,2021,SEPTIEMBRE,9/22/2021,MIERCOLES,18:04:00,SALIDA DE CAMINO,PENDIENTE,CENTRAL DE RADIO,COLONIA,FOM 131,CRUCERO,ARTURO B DE LA GARZA,"25.65194691213771, -100.10735037336967",
1043,2021,SEPTIEMBRE,9/26/2021,DOMINGO,23:00:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VIVIENDAS MAGDALENAS,CRUCERO,DALIA,"25.61499407892586, -100.15221585987734",
1044,2021,SEPTIEMBRE,9/27/2021,LUNES,17:49:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,GARZA Y GARZA,CRUCERO,ARTURO B DE LA GARZA,"25.649717471190836, -100.1017948733697",
143,2021,SEPTIEMBRE,9/27/2021,LUNES,23:15:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS LOMAS,CRUCERO,ARTURO B DE LA GARZA,"25.657206580561837, -100.13485475987653",
210,2021,MARZO,3/3/2021,MIERCOLES,16:04:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VILLAS DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.65494438368982, -100.08080560223476",
223,2021,MARZO,3/5/2021,VIERNES,19:30:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA MONICA,AVENIDA,ACUEDUCTO,"25.621186031503512, -100.17138890223517",
217,2021,MARZO,3/5/2021,VIERNES,8:34:00,VOLCADURA,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,LAS LOMAS,AVENIDA,CAMINO A LA PAZ,"25.646547127382938, -100.10383330223483",
214,2021,MARZO,3/5/2021,VIERNES,4:24:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VALLE DE JUAREZ,AVENIDA,ELOY CAVAZOS,"25.639981856072968, -100.15275000223491",
216,2021,MARZO,3/5/2021,VIERNES,7:41:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,VISTAS DEL RIO,AVENIDA,JUAREZ APODACA,"25.674499983680946, -100.10301073106962",
215,2021,MARZO,3/5/2021,VIERNES,5:40:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,SANTA MONICA,CALLE,SAN GERONIMO,"25.620437253510268, -100.17388890223518",
27,2021,MARZO,3/6/2021,SABADO,15:12:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,ANZURES,CALLE,SIENA,"25.69506525158, -100.10437183106937",
224,2021,MARZO,3/6/2021,SABADO,0:41:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,REAL DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.651731855115443, -100.08273293106996",
231,2021,MARZO,3/7/2021,DOMINGO,9:30:00,CRUCERO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,AVENIDA,TEOFILO SALINAS,"25.643445699984177, -100.08764963107008",
235,2021,MARZO,3/8/2021,LUNES,5:51:00,ATROPELLO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,AVENIDA,ARTURO B DE LA GARZA,"25.646388883693735, -100.09711110223485",
234,2021,MARZO,3/8/2021,LUNES,0:31:00,LATERAL,PENDIENTE,CENTRAL DE RADIO,COLONIA,LOS PUERTOS,CALLE,DEL RIO,"25.6885096521154, -100.11317743106946",
233,2021,MARZO,3/8/2021,LUNES,0:22:00,ESTRELLAMIENTO,PENDIENTE,CENTRAL DE RADIO,COLONIA,VILLA DE SAN JOSE,AVENIDA,TEOFILO SALINAS,"25.649065255332765, -100.08427780223485",
238,2021,MARZO,3/9/2021,MARTES,15:52:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,GARZA Y GARZA,CALLE,CAMINO A LA PAZ,"25.646537455538688, -100.10384403107001",
236,2021,MARZO,3/9/2021,MARTES,8:32:00,ALCANCE,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,HECTOR CABALLERO,CALLE,HECTOR CABALLERO,"25.63870405617712, -100.12392743107014",
243,2021,MARZO,3/11/2021,JUEVES,13:04:00,LATERAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,AVENIDA,ARTURO B DE LA GARZA,"25.64426087181758, -100.09403853107008",
244,2021,MARZO,3/11/2021,JUEVES,14:38:00,ESTRELLAMIENTO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,CENTRO,AVENIDA,ARTURO B DE LA GARZA,"25.64536229951743, -100.09558330223487",
245,2021,MARZO,3/11/2021,JUEVES,23:17:00,DIVERSO,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,PORTAL DE JUAREZ,CALLE,LOS PORTALES,"25.63031525686048, -100.10128853107018",
250,2021,MARZO,3/13/2021,SABADO,6:44:00,FRONTAL,SOLUCIONADO,CENTRAL DE RADIO,COLONIA,FUENTES DE JUAREZ,CALLE,CAMINO A LA PAZ,"25.64574998369413, -100.10470513107005",
